2.202697951066059e-11	9.986765595166766e-11	-1.056694151266995e-08	-8.410009545183846e-06	-8.410009545183846e-06	0	0	0	0	
-0.004712989459677158	0.01798124357425099	0.1877917476859869	-1.963837992437236	-1.963837992437236	0	0	0	0	
-0.009409971343979806	0.03559454532005957	0.3671189868051951	-4.637542642392972	-4.637542642392972	0	0	0	0	
-0.01409092649533386	0.05283978202471359	0.5379914165187488	-8.013670523370907	-8.013670523370907	0	0	0	0	
-0.01875583577161291	0.06971683426181038	0.700419085688976	-12.08479218238544	-12.08479218238544	0	0	0	0	
-0.02340468009749583	0.08622558574656439	0.8544123797609582	-16.84350066321429	-16.84350066321429	0	0	0	0	
-0.02803744043034559	0.1023659237967993	0.9999820226753626	-22.28241286109182	-22.28241286109182	0	0	0	0	
-0.03265409770929495	0.1181377393653168	1.137139073482377	-28.39416846012464	-28.39416846012464	0	0	0	0	
-0.03725463299769233	0.1335409265367003	1.265894928849449	-35.17143083401344	-35.17143083401344	0	0	0	0	
-0.04183902727419325	0.1485753832544406	1.386261320160333	-42.60688586727083	-42.60688586727083	0	0	0	0	
-0.0464072616703608	0.1632410106959417	1.49825031312351	-50.69324418970536	-50.69324418970536	0	0	0	0	
-0.05095931723979447	0.1775377136227678	1.601874308268583	-59.42323892395361	-59.42323892395361	0	0	0	0	
-0.05549517517329722	0.1914654002579717	1.697146039354223	-68.78962722595871	-68.78962722595871	0	0	0	0	
-0.06001481659978891	0.2050239823984263	1.784078572065972	-78.78519027228273	-78.78519027228273	0	0	0	0	
-0.0645182227509995	0.2182133750862878	1.862685304671546	-89.4027322964196	-89.4027322964196	0	0	0	0	
-0.0690053748463122	0.2310334971397177	1.932979967231825	-100.6350826499859	-100.6350826499859	0	0	0	0	
-0.07347625417195114	0.2434842707170299	1.994976618515633	-112.4750934024161	-112.4750934024161	0	0	0	0	
-0.07793084201430045	0.2555656213450045	2.048689649827606	-124.9156412071142	-124.9156412071142	0	0	0	0	
-0.08236911972178529	0.2672774782145995	2.094133777397592	-137.9496267018401	-137.9496267018401	0	0	0	0	
-0.08679106864951858	0.2786197739117686	2.13132405076911	-151.5699747789615	-151.5699747789615	0	0	0	0	
-0.09119667020895206	0.2895924444913532	2.160275841507739	-165.7696335481269	-165.7696335481269	0	0	0	0	
-0.09558590582801174	0.300195429470598	2.181004851286296	-180.5415769625948	-180.5415769625948	0	0	0	0	
-0.09995875695894618	0.3104286719953357	2.193527105500269	-195.8788014522044	-195.8788014522044	0	0	0	0	
-0.1043152051514644	0.3202921184619223	2.197858955225986	-211.7743287470287	-211.7743287470287	0	0	0	0	
-0.1086552318790036	0.329785718889264	2.194017075402046	-228.2212047811264	-228.2212047811264	0	0	0	0	
-0.1129788187507009	0.338909426708483	2.182018463247822	-245.2124990142114	-245.2124990142114	0	0	0	0	
-0.117285947342211	0.3476631988378365	2.161880438433685	-262.7413059821684	-262.7413059821684	0	0	0	0	
-0.1215765992917246	0.3560469957741266	2.133620641601039	-280.8007443363737	-280.8007443363737	0	0	0	0	
-0.125850756277053	0.3640607811665115	2.097257032849289	-299.3839567704611	-299.3839567704611	0	0	0	0	
-0.1301083999757764	0.3717045224937743	2.052807892083936	-318.4841105202353	-318.4841105202353	0	0	0	0	
-0.1343495121430665	0.3789781905536214	2.000291817815498	-338.0943966241727	-338.0943966241727	0	0	0	0	
-0.1385740745372439	0.3858817594855515	1.939727724717452	-358.2080312600821	-358.2080312600821	0	0	0	0	
-0.1427820689448476	0.3924152071353202	1.871134844527807	-378.8182540433264	-378.8182540433264	0	0	0	0	
-0.1469734772112954	0.3985785146920708	1.794532721820824	-399.9183294223337	-399.9183294223337	0	0	0	0	
-0.1511482812118357	0.4043716666772563	1.709941218148188	-421.5015459048855	-421.5015459048855	0	0	0	0	
-0.1553064628315575	0.4097946513082142	1.617380506494801	-443.5612155409051	-443.5612155409051	0	0	0	0	
-0.1594480040081885	0.4148474601774821	1.516871070558855	-466.0906755518018	-466.0906755518018	0	0	0	0	
-0.1635728867171919	0.4195300881412014	1.408433706669058	-489.0832870269011	-489.0832870269011	0	0	0	0	
-0.1676810929569923	0.4238425339043053	1.292089519904223	-512.5324345166407	-512.5324345166407	0	0	0	0	
-0.1717726047472337	0.4277847992492088	1.167859923434064	-536.4315271661935	-536.4315271661935	0	0	0	0	
-0.1758474041855731	0.4313568895431406	1.035766637645006	-560.773997809061	-560.773997809061	0	0	0	0	
-0.1799054733474201	0.4345588136654679	0.8958316897841594	-585.5533038664859	-585.5533038664859	0	0	0	0	
-0.1839467943873263	0.4373905838214327	0.7480774116878024	-610.7629257979127	-610.7629257979127	0	0	0	0	
-0.187971349477176	0.4398522157827724	0.5925264384772302	-636.3963678915653	-636.3963678915653	0	0	0	0	
-0.1919791208060229	0.4419437288429933	0.4292017072937568	-662.4471588933903	-662.4471588933903	0	0	0	0	
-0.1959700906238213	0.4436651454081995	0.2581264581682445	-688.9088506363146	-688.9088506363146	0	0	0	0	
-0.1999442412064958	0.4450164916350243	0.07932422850945753	-715.7750190058805	-715.7750190058805	0	0	0	0	
-0.2039015548730585	0.4459977969558768	-0.1071811431322114	-743.0392628310851	-743.0392628310851	0	0	0	0	
-0.2078420139265889	0.4466090943081975	-0.3013655217201821	-770.6952046386564	-770.6952046386564	0	0	0	0	
-0.2117656007900366	0.4468504200197088	-0.5032044770505935	-798.7364903848968	-798.7364903848968	0	0	0	0	
-0.2156722978321857	0.4467218139128941	-0.7126732830130114	-827.1567893887715	-827.1567893887715	0	0	0	0	
-0.2195620875299391	0.4462233191104761	-0.9297469207261	-855.9497937663969	-855.9497937663969	0	0	0	0	
-0.2234349523370818	0.4453549823994591	-1.154400079423743	-885.1092193210875	-885.1092193210875	0	0	0	0	
-0.2272908747744178	0.4441168537347822	-1.386607156789766	-914.6288042313372	-914.6288042313372	0	0	0	0	
-0.2311298374097621	0.4425089865682601	-1.626342262111418	-944.5023096518325	-944.5023096518325	0	0	0	0	
-0.2349518228015728	0.4405314379223193	-1.873579216011789	-974.7235198110383	-974.7235198110383	0	0	0	0	
-0.2387568135788021	0.4381842680015184	-2.128291554392209	-1005.286241083563	-1005.286241083563	0	0	0	0	
-0.2425447923845958	0.4354675406575943	-2.390452525756263	-1036.184303153274	-1036.184303153274	0	0	0	0	
-0.2463157419000028	0.4323813229507083	-2.660035095712227	-1067.411557124492	-1067.411557124492	0	0	0	0	
-0.2500696448674047	0.4289256854415315	-2.937011950418149	-1098.961877836735	-1098.961877836735	0	0	0	0	
-0.2538064840255418	0.4251007020555719	-3.221355491125679	-1130.82916041237	-1130.82916041237	0	0	0	0	
-0.2575262421722213	0.4209064502205573	-3.513037842612149	-1163.00732371294	-1163.00732371294	0	0	0	0	
-0.2612289021258016	0.4163430106288688	-3.812030851198368	-1195.49030783063	-1195.49030783063	0	0	0	0	
-0.2649144467605105	0.4114104674463324	-4.118306088558652	-1228.272074738114	-1228.272074738114	0	0	0	0	
-0.2685828589534176	0.4061089083307095	-4.431834849040923	-1261.346608012119	-1261.346608012119	0	0	0	0	
-0.2722341216357744	0.4004384241536449	-4.752588155300476	-1294.707912493249	-1294.707912493249	0	0	0	0	
-0.2758682177937932	0.394399109216367	-5.080536760782435	-1328.350015152024	-1328.350015152024	0	0	0	0	
-0.2794851304018944	0.3879910612928978	-5.415651145209775	-1362.266963634982	-1362.266963634982	0	0	0	0	
-0.2830848424996417	0.3812143815273932	-5.757901522194025	-1396.452826721913	-1396.452826721913	0	0	0	0	
-0.2866673371684052	0.3740691743088109	-6.107257838757295	-1430.901695077534	-1430.901695077534	0	0	0	0	
-0.2902325975048985	0.3665555476272395	-6.463689775523779	-1465.607678632595	-1465.607678632595	0	0	0	0	
-0.2937806066577502	0.3586736125704255	-6.827166752617289	-1500.564908900946	-1500.564908900946	0	0	0	0	
